# EASEL=@xsyetopz/easel@0.7.0	THREE=three@0.185.1	entry=src/Three.Core.js
# columns: state	subject	kind	EASEL	THREE
# state: = both; < EASEL-only; > THREE-only; ! same name but different public shape; EASEL limits: CPU/Canvas2D; affine UV; baked flat/Gouraud; no GPU/shader/PBR/shadow/environment-map surface; limits do not describe THREE core
>	MaterialLoader.createMaterialFromType	method	-	instance (type: string) => Material
>	MaterialLoader.createMaterialFromType	method	-	static (type: string) => Material
!	MaterialLoader.load	method	instance (url: string, onLoad?: ((material: Material) => void) | undefined, onProgress?: ((event: ProgressEvent) => void) | undefined, onError?: ((err: unknown) => void) | undefined) => void	instance (url: string, onLoad: function(Material), onProgress: onProgressCallback, onError: onErrorCallback) => void
!	MaterialLoader.parse	method	instance (json: MaterialJSON | MaterialRecord) => Material	instance (json: Object) => Material
>	MaterialLoader.registerMaterial	method	-	static (type: string, materialClass: Material.constructor) => void
>	MaterialLoader.setTextures	method	-	instance (value: Object) => MaterialLoader
!	MaterialLoader.textures	accessor/field	instance rw ReadonlyMap<string, Texture>	instance rw Object<string,Texture>
<	MaterialOptions	record	interface { readonly name?: string; readonly layer?: number; readonly opacity?: number; readonly transparent?: boolean; readonly depthTest?: boolean; readonly depthWrite?: boolean; readonly shading?: number; readonly side?: number; readonly visible?: boolean; readonly wireframe?: boolean; readonly vertexColors?: boolean }	-
>	MathUtils	const	-	const { DEG2RAD: number; RAD2DEG: number; generateUUID: () => string; clamp: (value: number, min: number, max: number) => number; euclideanModulo: (n: number, m: number) => number; mapLinear: (x: number, a1: number, a2: number, b1: number, b2: number) => number; inverseLerp: (x: number, y: number, value: number) => number; lerp: (x: number, y: number, t: number) => number; damp: (x: number, y: number, lambda: number, dt: number) => number; pingpong: (x: number, length?: number) => number; smoothstep: (x: number, min: number, max: number) => number; smootherstep: (x: number, min: number, max: number) => number; randInt: (low: number, high: number) => number; randFloat: (low: number, high: number) => number; randFloatSpread: (range: number) => number; seededRandom: (s?: number) => number; degToRad: (degrees: number) => number; radToDeg: (radians: number) => number; isPowerOfTwo: (value: number) => boolean; ceilPowerOfTwo: (value: number) => number; floorPowerOfTwo: (value: number) => number; setQuaternionFromProperEuler: (q: Quaternion, a: number, b: number, c: number, order: ("XYX" | "XZX" | "YXY" | "YZY" | "ZXZ" | "ZYZ")) => void; normalize: (value: number, array: TypedArray) => number; denormalize: (value: number, array: TypedArray) => number; }
=	Matrix2	class	class	class
!	Matrix2.constructor	constructor	instance () => Matrix2 | (n11: number, n12: number, n21: number, n22: number) => Matrix2	instance (n11?: number, n12?: number, n21?: number, n22?: number) => Matrix2
!	Matrix2.elements	accessor/field	instance r Float32Array<ArrayBufferLike>	instance rw Array<number>
!	Matrix2.fromArray	method	instance (array: ArrayLike<number>, offset: number = 0) => this	instance (array: Array<number>, offset: number = 0) => Matrix2
!	Matrix2.identity	method	instance () => this	instance () => Matrix2
!	Matrix2.set	method	instance (n11: number, n12: number, n21: number, n22: number) => this	instance (n11: number, n12: number, n21: number, n22: number) => Matrix2
=	Matrix3	class	class	class
<	Matrix3.__@iterator@3164	method	instance () => Generator<number, any, any>	-
=	Matrix3.clone	method	instance () => Matrix3	instance () => Matrix3
<	Matrix3.compose	method	instance (position: Vector2, rotation: number, scale: Vector2) => this	-
!	Matrix3.constructor	constructor	instance (elements?: Float32Array<ArrayBufferLike>) => Matrix3	instance (n11?: number, n12?: number, n13?: number, n21?: number, n22?: number, n23?: number, n31?: number, n32?: number, n33?: number) => Matrix3
!	Matrix3.copy	method	instance (m: Matrix3) => this	instance (m: Matrix3) => Matrix3
<	Matrix3.decompose	method	instance (position: Vector2, rotation: { angle: number }, scale: Vector2) => this	-
=	Matrix3.determinant	method	instance () => number	instance () => number
!	Matrix3.elements	accessor/field	instance r Float32Array<ArrayBufferLike>	instance rw Array<number>
!	Matrix3.equals	method	instance (m: Matrix3) => boolean	instance (matrix: Matrix3) => boolean
!	Matrix3.extractBasis	method	instance (xAxis: Vector3, yAxis: Vector3, zAxis: Vector3) => this	instance (xAxis: Vector3, yAxis: Vector3, zAxis: Vector3) => Matrix3
<	Matrix3.extractPosition	method	instance (position: Vector2) => this	-
<	Matrix3.extractRotation	method	instance (m: Matrix3) => this	-
<	Matrix3.extractScale	method	instance (scale: Vector2) => this	-
!	Matrix3.fromArray	method	instance (values: ArrayLike<number>, offset: number = 0) => this	instance (array: Array<number>, offset: number = 0) => Matrix3
!	Matrix3.getNormalMatrix	method	instance (m: Matrix4) => this	instance (matrix4: Matrix4) => Matrix3
!	Matrix3.identity	method	instance () => this	instance () => Matrix3
!	Matrix3.invert	method	instance () => this	instance () => Matrix3
!	Matrix3.makeRotation	method	instance (radians: number) => this	instance (theta: number) => Matrix3
!	Matrix3.makeScale	method	instance (x: number, y: number) => this	instance (x: number, y: number) => Matrix3
!	Matrix3.makeTranslation	method	instance (x: number, y: number) => this	instance (x: number|Vector2, y: number) => Matrix3
!	Matrix3.multiply	method	instance (m: Matrix3) => this	instance (m: Matrix3) => Matrix3
!	Matrix3.multiplyMatrices	method	instance (a: Matrix3, b: Matrix3) => this	instance (a: Matrix3, b: Matrix3) => Matrix3
!	Matrix3.multiplyScalar	method	instance (s: number) => this	instance (s: number) => Matrix3
!	Matrix3.premultiply	method	instance (m: Matrix3) => this	instance (m: Matrix3) => Matrix3
!	Matrix3.rotate	method	instance (theta: number) => this	instance (theta: number) => Matrix3
!	Matrix3.scale	method	instance (sx: number, sy: number) => this	instance (sx: number, sy: number) => Matrix3
!	Matrix3.set	method	instance (n11: number, n12: number, n13: number, n21: number, n22: number, n23: number, n31: number, n32: number, n33: number) => this	instance (n11?: number, n12?: number, n13?: number, n21?: number, n22?: number, n23?: number, n31?: number, n32?: number, n33?: number) => Matrix3
!	Matrix3.setFromMatrix4	method	instance (m: Matrix4) => this	instance (m: Matrix4) => Matrix3
!	Matrix3.setUvTransform	method	instance (tx: number, ty: number, sx: number, sy: number, rotation: number, cx: number, cy: number) => this	instance (tx: number, ty: number, sx: number, sy: number, rotation: number, cx: number, cy: number) => Matrix3
!	Matrix3.toArray	method	instance (values: number[] = [], offset: number = 0) => number[]	instance (array: Array<number> = [], offset: number = 0) => Array<number>
!	Matrix3.translate	method	instance (tx: number, ty: number) => this	instance (tx: number, ty: number) => Matrix3
!	Matrix3.transpose	method	instance () => this	instance () => Matrix3
<	Matrix3.transposeInto	method	instance (values: number[] | Float32Array<ArrayBufferLike>) => this	-
>	Matrix3.transposeIntoArray	method	-	instance (r: Array<number>) => Matrix3
=	Matrix4	class	class	class
<	Matrix4.__@iterator@3164	method	instance () => Generator<number, any, any>	-
=	Matrix4.clone	method	instance () => Matrix4	instance () => Matrix4
!	Matrix4.compose	method	instance (position: Vector3, q: Quaternion, scale: Vector3) => this	instance (position: Vector3, quaternion: Quaternion, scale: Vector3) => Matrix4
!	Matrix4.constructor	constructor	instance (elements?: Float32Array<ArrayBufferLike>) => Matrix4	instance (n11?: number, n12?: number, n13?: number, n14?: number, n21?: number, n22?: number, n23?: number, n24?: number, n31?: number, n32?: number, n33?: number, n34?: number, n41?: number, n42?: number, n43?: number, n44?: number) => Matrix4
!	Matrix4.copy	method	instance (m: Matrix4) => this	instance (m: Matrix4) => Matrix4
!	Matrix4.copyPosition	method	instance (m: Matrix4) => this	instance (m: Matrix4) => Matrix4
!	Matrix4.decompose	method	instance (position: Vector3, q: Quaternion, scale: Vector3) => this	instance (position: Vector3, quaternion: Quaternion, scale: Vector3) => Matrix4
=	Matrix4.determinant	method	instance () => number	instance () => number
=	Matrix4.determinantAffine	method	instance () => number	instance () => number
!	Matrix4.elements	accessor/field	instance r Float32Array<ArrayBufferLike>	instance rw Array<number>
!	Matrix4.equals	method	instance (m: Matrix4) => boolean	instance (matrix: Matrix4) => boolean
!	Matrix4.extractBasis	method	instance (xAxis: Vector3, yAxis: Vector3, zAxis: Vector3) => this	instance (xAxis: Vector3, yAxis: Vector3, zAxis: Vector3) => Matrix4
<	Matrix4.extractPosition	method	instance (position: Vector3) => this	-
!	Matrix4.extractRotation	method	instance (m: Matrix4) => this	instance (m: Matrix4) => Matrix4
<	Matrix4.extractScale	method	instance (scale: Vector3) => this	-
!	Matrix4.fromArray	method	instance (values: ArrayLike<number>, offset: number = 0) => this	instance (array: Array<number>, offset: number = 0) => Matrix4
>	Matrix4.getMaxScaleOnAxis	method	-	instance () => number
!	Matrix4.identity	method	instance () => this	instance () => Matrix4
!	Matrix4.invert	method	instance () => this	instance () => Matrix4
!	Matrix4.lookAt	method	instance (eye: Vector3, target: Vector3, up: Vector3) => this	instance (eye: Vector3, target: Vector3, up: Vector3) => Matrix4
!	Matrix4.makeBasis	method	instance (xAxis: Vector3, yAxis: Vector3, zAxis: Vector3) => this	instance (xAxis: Vector3, yAxis: Vector3, zAxis: Vector3) => Matrix4
!	Matrix4.makeOrthographic	method	instance (left: number, right: number, top: number, bottom: number, near: number, far: number) => this	instance (left: number, right: number, top: number, bottom: number, near: number, far: number, coordinateSystem: (WebGLCoordinateSystem|WebGPUCoordinateSystem) = WebGLCoordinateSystem, reversedDepth: boolean = false) => Matrix4
!	Matrix4.makePerspective	method	instance (fov: number, aspect: number, near: number, far: number) => this	instance (left: number, right: number, top: number, bottom: number, near: number, far: number, coordinateSystem: (WebGLCoordinateSystem|WebGPUCoordinateSystem) = WebGLCoordinateSystem, reversedDepth: boolean = false) => Matrix4
!	Matrix4.makeRotationAxis	method	instance (axis: Vector3, angle: number) => this	instance (axis: Vector3, angle: number) => Matrix4
!	Matrix4.makeRotationFromEuler	method	instance (euler: import("./Euler.js").Euler) => this	instance (euler: Euler) => Matrix4
!	Matrix4.makeRotationFromQuaternion	method	instance (q: Quaternion) => this	instance (q: Quaternion) => Matrix4
!	Matrix4.makeRotationX	method	instance (radians: number) => this	instance (theta: number) => Matrix4
!	Matrix4.makeRotationY	method	instance (radians: number) => this	instance (theta: number) => Matrix4
!	Matrix4.makeRotationZ	method	instance (radians: number) => this	instance (theta: number) => Matrix4
!	Matrix4.makeScale	method	instance (x: number, y: number, z: number) => this	instance (x: number, y: number, z: number) => Matrix4
!	Matrix4.makeShear	method	instance (xy: number, xz: number, yx: number, yz: number, zx: number, zy: number) => this	instance (xy: number, xz: number, yx: number, yz: number, zx: number, zy: number) => Matrix4
!	Matrix4.makeTranslation	method	instance (x: number, y: number, z: number) => this	instance (x: number|Vector3, y: number, z: number) => Matrix4
<	Matrix4.maxScaleOnAxis	accessor	instance r number	-
!	Matrix4.multiply	method	instance (m: Matrix4) => this	instance (m: Matrix4) => Matrix4
!	Matrix4.multiplyMatrices	method	instance (a: Matrix4, b: Matrix4) => this	instance (a: Matrix4, b: Matrix4) => Matrix4
<	Matrix4.multiplyMatricesAffine	method	instance (a: Matrix4, b: Matrix4) => this	-
!	Matrix4.multiplyScalar	method	instance (s: number) => this	instance (s: number) => Matrix4
!	Matrix4.premultiply	method	instance (m: Matrix4) => this	instance (m: Matrix4) => Matrix4
!	Matrix4.scale	method	instance (scale: Vector3) => this	instance (v: Vector3) => Matrix4
!	Matrix4.set	method	instance (n11: number, n12: number, n13: number, n14: number, n21: number, n22: number, n23: number, n24: number, n31: number, n32: number, n33: number, n34: number, n41: number, n42: number, n43: number, n44: number) => this	instance (n11?: number, n12?: number, n13?: number, n14?: number, n21?: number, n22?: number, n23?: number, n24?: number, n31?: number, n32?: number, n33?: number, n34?: number, n41?: number, n42?: number, n43?: number, n44?: number) => Matrix4
!	Matrix4.setFromMatrix3	method	instance (m: Matrix3) => this	instance (m: Matrix3) => Matrix4
!	Matrix4.setPosition	method	instance (position: Vector3) => this | (x: number, y: number, z: number) => this | (positionOrX: Vector3 | number, y?: number, z?: number) => this	instance (x: number|Vector3, y: number, z: number) => Matrix4
!	Matrix4.toArray	method	instance (values: number[] = [], offset: number = 0) => number[]	instance (array: Array<number> = [], offset: number = 0) => Array<number>
!	Matrix4.transpose	method	instance () => this	instance () => Matrix4
>	MaxEquation	const	-	const number
!	Mesh	class	class extends Node	class extends Object3D
>	Mesh._computeIntersections	method	-	instance (raycaster: any, intersects: any, rayLocalSpace: any) => void
<	Mesh.clone	method	instance () => Mesh	-
!	Mesh.constructor	constructor	instance (geometry: Geometry | undefined = void 0, material: Material | undefined = void 0) => Mesh	instance (geometry: BufferGeometry = new BufferGeometry(), material: Material|Array<Material> = new MeshBasicMaterial()) => Mesh
!	Mesh.copy	method	instance (source: Mesh, recursive: boolean = true) => this	instance (source: any, recursive: any) => this
!	Mesh.count	accessor/field	instance rw number	instance rw number
!	Mesh.geometry	accessor/field	instance rw Geometry | undefined	instance rw BufferGeometry
=	Mesh.getVertexPosition	method	instance (index: number, target: Vector3) => Vector3	instance (index: number, target: Vector3) => Vector3
!	Mesh.isMesh	accessor/field	instance r true	instance ro boolean
!	Mesh.material	field	instance rw Material | undefined	instance rw Material|Array<Material>
!	Mesh.morphTargetDictionary	field	instance rw Record<string, number> | undefined	instance rw Object<string,number>|undefined
